image_name,label,center_x,center_y,area_pixels,mean_dab_od,median_dab_od,p99_dab_od,class_lmh
16_17010_3_10_2.jpg,5,368.25409836065575,10.62295081967213,122,0.01485230601247672,0.013247544610512044,0.03506992562193928,1
16_17010_3_10_2.jpg,21,337.0315789473684,42.55263157894737,190,0.00863924234652277,0.008220992842430481,0.027700722598082487,1
16_17010_3_10_2.jpg,29,338.8703703703704,59.55555555555556,54,0.011001997626350265,0.010814071646952614,0.021454753148077755,1
16_17010_3_10_2.jpg,32,705.8255813953489,67.02325581395348,86,0.007418230181261328,0.006496580313058631,0.023678067654649915,1
16_17010_3_10_2.jpg,72,89.07272727272728,126.65454545454546,55,0.012910348347431337,0.012649021656753953,0.025835906835812134,1
16_17010_3_10_2.jpg,75,506.54411764705884,131.8235294117647,68,0.008451593851595786,0.007315819447883782,0.021225749808534033,1
16_17010_3_10_2.jpg,95,718.5072463768116,171.71014492753622,69,0.008306106385683767,0.007037751260417209,0.022570298231223505,1
16_17010_3_10_2.jpg,104,44.972972972972975,185.67567567567568,37,0.0101007728946323,0.008794165951068892,0.021354642693994234,1
16_17010_3_10_2.jpg,105,43.0,191.5,28,0.012679685448098896,0.014668012677162195,0.020415696705154206,1
16_17010_3_10_2.jpg,118,462.05833333333334,231.13333333333333,120,0.007495154116717032,0.006710665463517413,0.020021807066142025,1
16_17010_3_10_2.jpg,127,868.4820143884892,250.12230215827338,139,0.009101500894137029,0.009330086700182382,0.02287967017408846,1
16_17010_3_10_2.jpg,139,215.33333333333334,294.75925925925924,54,0.012352238662192407,0.012516775027356923,0.025718461191356696,1
16_17010_3_10_2.jpg,147,47.45161290322581,343.46774193548384,62,0.009890306480939448,0.009737435734986345,0.020083126579667335,1
16_17010_3_10_2.jpg,176,581.6,422.475,80,0.011383157209146516,0.00997218770457031,0.023476618087858475,1
16_17010_3_10_2.jpg,197,34.5,470.4117647058824,68,0.013075129851153802,0.012447058954584884,0.021858502158378285,1
16_17010_3_10_2.jpg,202,96.32758620689656,485.36206896551727,58,0.01950295475644377,0.02015426310038434,0.034268442775823575,1
16_17010_3_10_2.jpg,224,191.43396226415095,532.7358490566038,53,0.011893519974731948,0.013020797140920234,0.02069529981886634,1
16_17010_3_10_2.jpg,227,125.6304347826087,535.9347826086956,46,0.011721033387935785,0.012553599467213978,0.022238050925607915,1
16_17010_3_10_2.jpg,239,850.6521739130435,594.304347826087,46,0.009585343625172394,0.009342835926370826,0.020477241958177936,1
16_17010_3_10_2.jpg,247,203.79474940334129,633.3174224343676,419,0.006351439159693494,0.005671863992992612,0.02279285891394606,1
16_17010_3_10_2.jpg,268,416.1020408163265,705.0,49,0.01403333016860957,0.013263727023893595,0.02673105661531566,1
16_17010_3_10_2.jpg,283,163.88059701492537,766.3134328358209,67,0.011315415665626457,0.010834174893034166,0.02261642847516713,1
16_17010_3_10_2.jpg,285,155.22222222222223,780.1666666666666,54,0.009870804806930093,0.009656095779460125,0.02208612852309674,1
16_17010_3_10_2.jpg,287,153.4102564102564,786.8717948717949,39,0.011553940568485483,0.012343138835365154,0.023678559684255817,1
16_17010_3_10_2.jpg,290,581.9024390243902,792.5121951219512,41,0.01416529004069598,0.012351462777276122,0.035153082268098663,1
16_17010_3_10_2.jpg,302,955.7222222222222,808.925925925926,54,0.012685526268741377,0.010224358266943387,0.030911815327754433,1
16_17010_3_10_2.jpg,304,179.7391304347826,813.0434782608696,23,0.01283203767330403,0.010846643185541932,0.02282847332088696,1
16_17010_3_10_2.jpg,310,382.0,830.5,58,0.011930744645751192,0.011624802042501176,0.021189791538596854,1
16_17010_3_10_2.jpg,317,255.3265306122449,846.6122448979592,49,0.012967357938427663,0.012598047089122683,0.030362073037463754,1
16_17010_3_10_2.jpg,322,306.42857142857144,859.7142857142857,49,0.012209532416916951,0.014437176133760714,0.02495528648564748,1
16_17010_3_10_2.jpg,325,379.95238095238096,865.1428571428571,21,0.013716715607947558,0.013826672570445852,0.02219299385116875,1
16_17010_3_10_2.jpg,330,343.11538461538464,871.4230769230769,52,0.009577458297416961,0.008182630714345725,0.0225010596824391,1
16_17010_3_10_2.jpg,331,318.94444444444446,873.6111111111111,54,0.012427845128965168,0.013900867906906174,0.022937721170195772,1
16_17010_3_10_2.jpg,339,558.3239436619718,899.5774647887324,71,0.009074148656337802,0.009119900198458413,0.021645572271998422,1
16_17010_3_10_2.jpg,345,370.44444444444446,906.1296296296297,54,0.01008329607137339,0.009091062246695241,0.020411258646564207,1
16_17010_3_10_2.jpg,350,913.1016949152543,911.4915254237288,59,0.011535613257805118,0.013133742351320641,0.021201913995149677,1
16_17010_3_10_2.jpg,357,118.87951807228916,920.2289156626506,83,0.01250610825698574,0.012635974352298638,0.02186816595931569,1
16_17010_3_10_2.jpg,359,216.1267605633803,923.2957746478874,71,0.010762078324827184,0.010473094306369116,0.02088136410127548,1
16_17010_3_10_2.jpg,363,339.8360655737705,929.9672131147541,61,0.011316355721768279,0.01163506274355078,0.029112215878763108,1
16_17010_3_10_2.jpg,368,916.2857142857143,936.3673469387755,49,0.008812180202267216,0.0077699325731271935,0.020763796300695702,1
16_17010_3_10_2.jpg,369,343.0625,940.4375,64,0.010634507303712322,0.012002287357298521,0.02215032334750045,1
16_17010_3_10_2.jpg,370,605.0416666666666,941.9444444444445,72,0.009225605561254112,0.00885928180952571,0.02032133844574325,1
16_17010_3_10_2.jpg,373,837.9928057553957,947.6043165467626,139,0.1492480504779713,0.13471217789530954,0.3704343695380535,3
16_17010_3_10_2.jpg,374,375.8775510204082,954.6938775510204,49,0.014269364662721853,0.012839326670453077,0.033438048271920526,1
16_17010_3_10_2.jpg,378,326.984375,968.1875,64,0.010918081835575431,0.011008271909823349,0.02509619503439474,1
16_17010_3_10_2.jpg,379,444.5348837209302,973.4651162790698,43,0.014642673396780182,0.013837926450856328,0.02943791439881125,1
16_17010_3_10_2.jpg,389,120.77049180327869,994.9016393442623,61,0.017602572939845674,0.015888893521673844,0.03273750834982774,1
